reply_id,reply_text,tweet_id,tweet_text,toxicspeech,counterspeech,support,esplicito,irony,ostile,alternativa,cs_type
'1329752703657005057','@aboubakar_soum Aboubakar la Ministra Bellanova ha mai visto questi luoghi di orrore inaudito? Il Presidente Emiliano lo sa' cosa accade nella sua Regione? Non si può vivere e lavorare in condizioni così.','1329749738476933120',"'La filiera alimentare (la prima ricchezza d’Italia con i suoi 538 miliardi di euro secondo Mediobanca) ha alla base dei braccianti sottopagati, costretti a vivere tra lamiere nel freddo e in mezzo a montagne di rifiuti. Queste immagini devono ricordare la provenienza del cibo. https://t.co/lborVU6FEC'",-1,-1,-1,ND,ND,ND,ND,ND
'1329754762854752256','@aboubakar_soum @GiuseppeConteIT Vergogna #EndSlavery','1329749738476933120',"'La filiera alimentare (la prima ricchezza d’Italia con i suoi 538 miliardi di euro secondo Mediobanca) ha alla base dei braccianti sottopagati, costretti a vivere tra lamiere nel freddo e in mezzo a montagne di rifiuti. Queste immagini devono ricordare la provenienza del cibo. https://t.co/lborVU6FEC'",-1,-1,-1,ND,ND,ND,ND,ND
'1329755293090254848',"'@airplaneoversea Ma sta comunque feticizzando le relazione wlw con un una donna etero (che io sappia) come Dua Lipa. Se questo è il massimo che possiamo avere nella musica ne facciamo a meno, e c'è una differenza enorme con quella che viene data ai gay. Qui siamo sempre sul soft pron'",'1329754701445914624',"'Non è pienamente giustificabile, perché la sessualizzazione della donna nel contesto del pop finisce sempre per oggettificarla, ma Miley non è etero, è bi. Ha avuto diverse relazioni anche pubbliche con donne, ha più volte scritto canzoni con pronomi femminili. Non è etero https://t.co/qAsfkLozDj'",-1,-1,-1,ND,ND,ND,ND,ND
'1329756731933659136','@aboubakar_soum Il risultato di immigrazione incontrollata di questi anni che serve solo a permettere di sfruttare e schiavizzare gli immigrati .','1329749738476933120',"'La filiera alimentare (la prima ricchezza d’Italia con i suoi 538 miliardi di euro secondo Mediobanca) ha alla base dei braccianti sottopagati, costretti a vivere tra lamiere nel freddo e in mezzo a montagne di rifiuti. Queste immagini devono ricordare la provenienza del cibo. https://t.co/lborVU6FEC'",-1,-1,-1,ND,ND,ND,ND,ND
'1329759589907243010',"'@manginobrioches Sembra una scena del film ""i lunedì al sole""...'",'1329759159919792128','Ho visto cose che voi umani non potreste nemmeno immaginare: avvocati da combattimento nel cortile d'un negozio di giardinaggio e i raggi B(iden) balenare nel buio alle porte della Pennsylvania. E tutti quei momenti andranno persi come tintura di capelli sulla faccia di #Giuliani https://t.co/GkryKEkUGT',-1,-1,-1,ND,ND,ND,ND,ND
'1329759766613286912','@manginobrioches Versione america di “Morte a venezia” ha scritto la genia  @nunziapenelope','1329759159919792128','Ho visto cose che voi umani non potreste nemmeno immaginare: avvocati da combattimento nel cortile d'un negozio di giardinaggio e i raggi B(iden) balenare nel buio alle porte della Pennsylvania. E tutti quei momenti andranno persi come tintura di capelli sulla faccia di #Giuliani https://t.co/GkryKEkUGT',-1,-1,-1,ND,ND,ND,ND,ND
'1329759865712029700','@manginobrioches Mi aspetto che coloro che credono nei rettiliani diano del loro peggio. Questa è chiaramente la maschera umanoide che si scioglie','1329759159919792128','Ho visto cose che voi umani non potreste nemmeno immaginare: avvocati da combattimento nel cortile d'un negozio di giardinaggio e i raggi B(iden) balenare nel buio alle porte della Pennsylvania. E tutti quei momenti andranno persi come tintura di capelli sulla faccia di #Giuliani https://t.co/GkryKEkUGT',-1,-1,-1,ND,ND,ND,ND,ND
'1329760809623441411',"'@TizianaFerrario @repubblica Non ""pianga se stesso"" ma ""sudi se stesso"".'",'1329759898301820930','Chi è causa del suo mal pianga se stesso. Sei vanitoso e ti colori i capelli? Usa almeno la tinta giusta! Social spietati contro Rudolph Giuliani: suda in conferenza stampa e gli cola la tinta dei capelli   https://t.co/lkfBqvmU0b via @repubblica',-1,-1,-1,ND,ND,ND,ND,ND
'1329760978507075584','@manginobrioches It's time do concede','1329759159919792128','Ho visto cose che voi umani non potreste nemmeno immaginare: avvocati da combattimento nel cortile d'un negozio di giardinaggio e i raggi B(iden) balenare nel buio alle porte della Pennsylvania. E tutti quei momenti andranno persi come tintura di capelli sulla faccia di #Giuliani https://t.co/GkryKEkUGT',-1,-1,-1,ND,ND,ND,ND,ND
'1329772401819791360','@radio_zek 💔','1329772193635504128',"'Dalla lettera d’addio di Leelah Alcorn, suicida a 17 anni nel 2014 #TDoR2020 https://t.co/UZXPp3GMKF'",-1,-1,-1,ND,ND,ND,ND,ND
'1329772501442949123','- piuttosto che apprezzare un’artista che ha sempre parlato senza veli della sua bisessualità does not sit right with me','1329772499844861953',"'Miley ha detto stronzate ma anche perché si è sempre SEMPRE esposta. Anche io ho detto stronzate riguardo la mia sessualità per bifobia interiorizzata, e credo ognuno di noi. Il fatto che preferiate comunque osannare artiste etero e elevarle a paladine della lgbt -'",-1,-1,-1,ND,ND,ND,ND,ND
'1329774046922334208',"'Il grande problema sono le fonti da cui attingiamo le nostre conoscenze (carrd di merda, tumblr etc.)'",'1329773872204443649',"'CAZZO ESATTO! “Sono pansessuale demisessuale non vedo il sesso delle persone, siamo tutti un po’ bisessuali xd xd” https://t.co/M3OnGdcgwi'",-1,-1,-1,ND,ND,ND,ND,ND
'1329774279714615297','@manginobrioches https://t.co/tETauGffk5','1329759159919792128','Ho visto cose che voi umani non potreste nemmeno immaginare: avvocati da combattimento nel cortile d'un negozio di giardinaggio e i raggi B(iden) balenare nel buio alle porte della Pennsylvania. E tutti quei momenti andranno persi come tintura di capelli sulla faccia di #Giuliani https://t.co/GkryKEkUGT',-1,-1,-1,ND,ND,ND,ND,ND
'1329774453513916417','@TizianaFerrario @repubblica Patetico poveretto','1329759898301820930','Chi è causa del suo mal pianga se stesso. Sei vanitoso e ti colori i capelli? Usa almeno la tinta giusta! Social spietati contro Rudolph Giuliani: suda in conferenza stampa e gli cola la tinta dei capelli   https://t.co/lkfBqvmU0b via @repubblica',1,-1,-1,ND,ND,ND,ND,ND
'1329774736818188289','@TizianaFerrario @repubblica Cosa avrà usato la vernice per le scarpe?','1329759898301820930','Chi è causa del suo mal pianga se stesso. Sei vanitoso e ti colori i capelli? Usa almeno la tinta giusta! Social spietati contro Rudolph Giuliani: suda in conferenza stampa e gli cola la tinta dei capelli   https://t.co/lkfBqvmU0b via @repubblica',-1,-1,-1,ND,ND,ND,ND,ND
'1329774769424707584','@manginobrioches Grande!','1329759159919792128','Ho visto cose che voi umani non potreste nemmeno immaginare: avvocati da combattimento nel cortile d'un negozio di giardinaggio e i raggi B(iden) balenare nel buio alle porte della Pennsylvania. E tutti quei momenti andranno persi come tintura di capelli sulla faccia di #Giuliani https://t.co/GkryKEkUGT',-1,-1,-1,ND,ND,ND,ND,ND
'1329774939193413635','@manginobrioches Comunque I parrucchieri in america non li consiglierei','1329759159919792128','Ho visto cose che voi umani non potreste nemmeno immaginare: avvocati da combattimento nel cortile d'un negozio di giardinaggio e i raggi B(iden) balenare nel buio alle porte della Pennsylvania. E tutti quei momenti andranno persi come tintura di capelli sulla faccia di #Giuliani https://t.co/GkryKEkUGT',-1,-1,-1,ND,ND,ND,ND,ND
'1329777667835629569',"'@TizianaFerrario @repubblica E a vedere le immagini, scusate, ho provato schifo. Ma poi, che prodotto avrà usato? È proprio il degno finale, si spera, di un brutto film.'",'1329759898301820930','Chi è causa del suo mal pianga se stesso. Sei vanitoso e ti colori i capelli? Usa almeno la tinta giusta! Social spietati contro Rudolph Giuliani: suda in conferenza stampa e gli cola la tinta dei capelli   https://t.co/lkfBqvmU0b via @repubblica',-1,-1,-1,ND,ND,ND,ND,ND
'1329779537866010625','@manginobrioches E Trump non cede. Ora tenta con ricatti e minaccie','1329759159919792128','Ho visto cose che voi umani non potreste nemmeno immaginare: avvocati da combattimento nel cortile d'un negozio di giardinaggio e i raggi B(iden) balenare nel buio alle porte della Pennsylvania. E tutti quei momenti andranno persi come tintura di capelli sulla faccia di #Giuliani https://t.co/GkryKEkUGT',-1,-1,-1,ND,ND,ND,ND,ND
'1329781719986270209','@manginobrioches @RobertoLocate14 Hair runner','1329759159919792128','Ho visto cose che voi umani non potreste nemmeno immaginare: avvocati da combattimento nel cortile d'un negozio di giardinaggio e i raggi B(iden) balenare nel buio alle porte della Pennsylvania. E tutti quei momenti andranno persi come tintura di capelli sulla faccia di #Giuliani https://t.co/GkryKEkUGT',-1,-1,-1,ND,ND,ND,ND,ND
'1329782323735371780',"'- patriarcale in chi viviamo. I manager, i registi, i produttori esecutivi sono uomini che utilizzano spesso le artiste donne come macchine da soldi. In più ormai le donne stesse - anche le ragazze comuni - sono così imbevute in questa logica che anche a loro appare che questa -'",'1329782321793404928',"'La feticizzazione delle lesbiche e la sessualizzazione e oggettificazione  della donna nell’industria pop - che purtroppo adesso appaiono quasi condizione necessaria per arrivare al successo, e che ci vengono propinate come emancipazione femminile- sono figlie della società -'",-1,-1,1,ND,ND,ND,ND,ND
'1329786505980760074',"'@manginobrioches che poi se fosse andato dal mio barbiere, che sa lavorare, sta figura di schifo se la sarenbr risparmiata!'",'1329759159919792128','Ho visto cose che voi umani non potreste nemmeno immaginare: avvocati da combattimento nel cortile d'un negozio di giardinaggio e i raggi B(iden) balenare nel buio alle porte della Pennsylvania. E tutti quei momenti andranno persi come tintura di capelli sulla faccia di #Giuliani https://t.co/GkryKEkUGT',-1,-1,-1,ND,ND,ND,ND,ND
'1329787549745885184',"'@TizianaFerrario @repubblica In Italia, in qualsiasi supermercato avrebbe trovato prodotti migliori che 'sta schifezza!'",'1329759898301820930','Chi è causa del suo mal pianga se stesso. Sei vanitoso e ti colori i capelli? Usa almeno la tinta giusta! Social spietati contro Rudolph Giuliani: suda in conferenza stampa e gli cola la tinta dei capelli   https://t.co/lkfBqvmU0b via @repubblica',-1,-1,-1,ND,ND,ND,ND,ND
'1329788138198347776','Si vede che parlate per sentito dire','1329788135891476486',"'Io posso capire avercela con Miley e Halsey al massimo, ma quella povera crista di Lauren Jauregui - che neanche mi piace - che ha avuto una relazione di anni con la sua migliore amica, è stata costretta a fare coming out, e ne ha sempre parlato con grande rispetto... ma dai.'",-1,-1,-1,ND,ND,ND,ND,ND
'1329788514209329152',"'@TizianaFerrario Il ruolo dell'Unione Europea e' fondamentale non solo in periodo di pandemia o crisi economiche. L'UE siamo noi ed vantaggiosa in tutti i settori della nostra vita quotidiana anche perche' vigila, controlla e protegge tutti noi sia pure con difficolta' ed errori..'",'1329761392497455108',"'Cresce la fiducia nell'Unione Europea.I sovranisti,cioè i leader di Polonia e Ungheria, che bloccano il Recovery Fund e i ristori per gli europei non stanno facendo un bene a noi e neppure ai loro connazionali.Non vogliono lo ""stato di diritto"" che è la base della democrazia https://t.co/9EbrKNkSf1'",-1,-1,-1,ND,ND,ND,ND,ND
'1329795526942978057',"'@manginobrioches Ceroni, tinture, capigliature posticce, per veicolare indegne falsità; del proprio essere, del proprio dire, del proprio agire.'",'1329759159919792128','Ho visto cose che voi umani non potreste nemmeno immaginare: avvocati da combattimento nel cortile d'un negozio di giardinaggio e i raggi B(iden) balenare nel buio alle porte della Pennsylvania. E tutti quei momenti andranno persi come tintura di capelli sulla faccia di #Giuliani https://t.co/GkryKEkUGT',-1,-1,-1,ND,ND,ND,ND,ND
'1329797321316503554','@manginobrioches 🤦‍♀️','1329759159919792128','Ho visto cose che voi umani non potreste nemmeno immaginare: avvocati da combattimento nel cortile d'un negozio di giardinaggio e i raggi B(iden) balenare nel buio alle porte della Pennsylvania. E tutti quei momenti andranno persi come tintura di capelli sulla faccia di #Giuliani https://t.co/GkryKEkUGT',-1,-1,-1,ND,ND,ND,ND,ND
'1329801471144103940','@manginobrioches A certi soggetti piace rendersi ridicoli. 🤦‍♂️','1329759159919792128','Ho visto cose che voi umani non potreste nemmeno immaginare: avvocati da combattimento nel cortile d'un negozio di giardinaggio e i raggi B(iden) balenare nel buio alle porte della Pennsylvania. E tutti quei momenti andranno persi come tintura di capelli sulla faccia di #Giuliani https://t.co/GkryKEkUGT',-1,-1,-1,ND,ND,ND,ND,ND
'1329801770634276869','@TizianaFerrario @repubblica Forse avrebbe fatto meglio ad ascoltare cosa avevano da dire Giuliani e Powell che concentrarsi sui loro capelli ... di solito un bravo giornalista fa questo...','1329759898301820930','Chi è causa del suo mal pianga se stesso. Sei vanitoso e ti colori i capelli? Usa almeno la tinta giusta! Social spietati contro Rudolph Giuliani: suda in conferenza stampa e gli cola la tinta dei capelli   https://t.co/lkfBqvmU0b via @repubblica',-1,-1,-1,ND,ND,ND,ND,ND
'1329802502238310403',"'@manginobrioches ma infatti, secondo me è una citazione tributo! https://t.co/tXax3RvneP'",'1329759159919792128','Ho visto cose che voi umani non potreste nemmeno immaginare: avvocati da combattimento nel cortile d'un negozio di giardinaggio e i raggi B(iden) balenare nel buio alle porte della Pennsylvania. E tutti quei momenti andranno persi come tintura di capelli sulla faccia di #Giuliani https://t.co/GkryKEkUGT',-1,-1,-1,ND,ND,ND,ND,ND
'1329807273259118594','@aboubakar_soum Sono con loro.','1329749738476933120',"'La filiera alimentare (la prima ricchezza d’Italia con i suoi 538 miliardi di euro secondo Mediobanca) ha alla base dei braccianti sottopagati, costretti a vivere tra lamiere nel freddo e in mezzo a montagne di rifiuti. Queste immagini devono ricordare la provenienza del cibo. https://t.co/lborVU6FEC'",-1,-1,-1,ND,ND,ND,ND,ND
'1329809132216594435',"'@TizianaFerrario @repubblica Giornalismo ad altissimo livello.
Complimenti 🤦‍♂️'",'1329759898301820930','Chi è causa del suo mal pianga se stesso. Sei vanitoso e ti colori i capelli? Usa almeno la tinta giusta! Social spietati contro Rudolph Giuliani: suda in conferenza stampa e gli cola la tinta dei capelli   https://t.co/lkfBqvmU0b via @repubblica',-1,-1,-1,ND,ND,ND,ND,ND
'1329810272542994435','@TizianaFerrario @repubblica Proprio uno scoop. Complimenti','1329759898301820930','Chi è causa del suo mal pianga se stesso. Sei vanitoso e ti colori i capelli? Usa almeno la tinta giusta! Social spietati contro Rudolph Giuliani: suda in conferenza stampa e gli cola la tinta dei capelli   https://t.co/lkfBqvmU0b via @repubblica',-1,-1,-1,ND,ND,ND,ND,ND
'1329813521891270661','@aboubakar_soum 💪non mollare! #BlackLivesMatter','1329749738476933120',"'La filiera alimentare (la prima ricchezza d’Italia con i suoi 538 miliardi di euro secondo Mediobanca) ha alla base dei braccianti sottopagati, costretti a vivere tra lamiere nel freddo e in mezzo a montagne di rifiuti. Queste immagini devono ricordare la provenienza del cibo. https://t.co/lborVU6FEC'",-1,-1,-1,ND,ND,ND,ND,ND
'1329814333237420034','@aboubakar_soum Italia medievale. #diritti','1329749738476933120',"'La filiera alimentare (la prima ricchezza d’Italia con i suoi 538 miliardi di euro secondo Mediobanca) ha alla base dei braccianti sottopagati, costretti a vivere tra lamiere nel freddo e in mezzo a montagne di rifiuti. Queste immagini devono ricordare la provenienza del cibo. https://t.co/lborVU6FEC'",-1,-1,-1,ND,ND,ND,ND,ND
'1329828671021064193',"'@aboubakar_soum @TOSADORIDANIELA Sbaglio o al 0,45 si vede un animale appeso pronto a essere macellato? Ke animale è? Kuanto allo sfruttamento, hai ragione ma dovresti kiederne conto a ki ha permette l’ingresso indiscriminato di tante persone per poi lasciarli nelle mani dei sfruttatori.'",'1329749738476933120',"'La filiera alimentare (la prima ricchezza d’Italia con i suoi 538 miliardi di euro secondo Mediobanca) ha alla base dei braccianti sottopagati, costretti a vivere tra lamiere nel freddo e in mezzo a montagne di rifiuti. Queste immagini devono ricordare la provenienza del cibo. https://t.co/lborVU6FEC'",-1,-1,-1,ND,ND,ND,ND,ND
